EmployeeId,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
515,50,0.0,Travel_Rarely,1046,Research & Development,10,Sarjana,Technical Degree,1,Sangat Tinggi,Male,100,Sedang,3,Healthcare Representative,Sangat Tinggi,Single,10496,2755,6,Y,No,15,Sangat Baik,Sangat Tinggi,80,0,20,2,Tinggi,4,3,1,3
516,33,0.0,Travel_Rarely,213,Research & Development,7,Sarjana,Medical,1,Tinggi,Male,49,Tinggi,3,Research Director,Tinggi,Married,11691,25995,0,Y,No,11,Sangat Baik,Sangat Tinggi,80,0,14,3,Sangat Tinggi,13,9,3,7
517,43,0.0,Travel_Frequently,1001,Research & Development,9,Doktor,Medical,1,Sangat Tinggi,Male,72,Tinggi,2,Laboratory Technician,Tinggi,Divorced,5679,19627,3,Y,Yes,13,Sangat Baik,Sedang,80,1,10,3,Tinggi,8,7,4,7
519,30,0.0,Travel_Rarely,1275,Research & Development,28,Perguruan tinggi,Medical,1,Sangat Tinggi,Female,64,Tinggi,2,Research Scientist,Sangat Tinggi,Married,5775,11934,1,Y,No,13,Sangat Baik,Sangat Tinggi,80,2,11,2,Tinggi,10,8,1,9
521,36,1.0,Travel_Rarely,1218,Sales,9,Magister,Life Sciences,1,Tinggi,Male,82,Sedang,1,Sales Representative,Rendah,Single,3407,6986,7,Y,No,23,Luar Biasa,Sedang,80,0,10,4,Tinggi,5,3,0,3
525,27,0.0,Travel_Rarely,1055,Research & Development,2,Magister,Life Sciences,1,Rendah,Female,47,Tinggi,2,Manufacturing Director,Sangat Tinggi,Married,4227,4658,0,Y,No,18,Sangat Baik,Sedang,80,1,4,2,Tinggi,3,2,2,2
526,42,0.0,Travel_Rarely,469,Research & Development,2,Perguruan tinggi,Medical,1,Sangat Tinggi,Male,35,Tinggi,4,Manager,Rendah,Married,17665,14399,0,Y,No,17,Sangat Baik,Sangat Tinggi,80,1,23,3,Tinggi,22,6,13,7
527,36,1.0,Travel_Rarely,660,Research & Development,15,Sarjana,Other,1,Rendah,Male,81,Tinggi,2,Laboratory Technician,Tinggi,Divorced,4834,7858,7,Y,No,14,Sangat Baik,Sedang,80,1,9,3,Sedang,1,0,0,0
528,29,0.0,Travel_Rarely,1329,Research & Development,7,Sarjana,Life Sciences,1,Tinggi,Male,82,Tinggi,2,Healthcare Representative,Sangat Tinggi,Divorced,6623,4204,1,Y,Yes,11,Sangat Baik,Sedang,80,2,6,2,Tinggi,6,0,1,0
529,37,0.0,Travel_Rarely,482,Research & Development,3,Sarjana,Other,1,Tinggi,Male,36,Tinggi,3,Manufacturing Director,Tinggi,Married,9434,9606,1,Y,No,15,Sangat Baik,Tinggi,80,1,10,2,Tinggi,10,7,7,8
531,40,0.0,Travel_Rarely,1416,Research & Development,2,Perguruan tinggi,Medical,1,Rendah,Male,49,Tinggi,5,Research Director,Tinggi,Divorced,19436,5949,0,Y,No,19,Sangat Baik,Sangat Tinggi,80,1,22,5,Tinggi,21,7,3,9
532,58,1.0,Travel_Rarely,286,Research & Development,2,Magister,Life Sciences,1,Sangat Tinggi,Male,31,Tinggi,5,Research Director,Sedang,Single,19246,25761,7,Y,Yes,12,Sangat Baik,Sangat Tinggi,80,0,40,2,Tinggi,31,15,13,8
534,40,0.0,Travel_Rarely,1308,Research & Development,14,Sarjana,Medical,1,Tinggi,Male,44,Sedang,5,Research Director,Tinggi,Single,19626,17544,1,Y,No,14,Sangat Baik,Rendah,80,0,21,2,Sangat Tinggi,20,7,4,9
536,30,0.0,Travel_Rarely,1339,Sales,5,Sarjana,Life Sciences,1,Sedang,Female,41,Tinggi,3,Sales Executive,Sangat Tinggi,Married,9419,8053,2,Y,No,12,Sangat Baik,Tinggi,80,1,12,2,Tinggi,10,9,7,4
537,33,1.0,Travel_Rarely,118,Sales,16,Sarjana,Marketing,1,Rendah,Female,69,Tinggi,2,Sales Executive,Rendah,Single,5324,26507,5,Y,No,15,Sangat Baik,Tinggi,80,0,6,3,Tinggi,3,2,0,2
539,31,0.0,Non-Travel,979,Research & Development,1,Magister,Medical,1,Tinggi,Male,90,Rendah,2,Manufacturing Director,Tinggi,Married,4345,4381,0,Y,No,12,Sangat Baik,Sangat Tinggi,80,1,6,2,Tinggi,5,4,1,4
540,30,0.0,Non-Travel,879,Research & Development,9,Perguruan tinggi,Medical,1,Tinggi,Female,72,Tinggi,2,Manufacturing Director,Tinggi,Single,4695,12858,7,Y,Yes,18,Sangat Baik,Tinggi,80,0,10,3,Tinggi,8,4,1,7
543,59,0.0,Travel_Rarely,1324,Research & Development,3,Sarjana,Medical,1,Tinggi,Female,81,Sangat Tinggi,1,Laboratory Technician,Rendah,Married,2670,9964,4,Y,Yes,20,Luar Biasa,Rendah,80,3,12,3,Sedang,1,0,0,0
544,49,1.0,Travel_Frequently,1475,Research & Development,28,Perguruan tinggi,Life Sciences,1,Rendah,Male,97,Sedang,2,Laboratory Technician,Rendah,Single,4284,22710,3,Y,No,20,Luar Biasa,Rendah,80,0,20,2,Tinggi,4,3,1,3
546,28,0.0,Travel_Rarely,736,Sales,26,Sarjana,Life Sciences,1,Tinggi,Male,48,Sedang,2,Sales Executive,Rendah,Married,4724,24232,1,Y,No,11,Sangat Baik,Tinggi,80,1,5,0,Tinggi,5,3,0,4
547,36,0.0,Travel_Rarely,325,Research & Development,10,Magister,Technical Degree,1,Sangat Tinggi,Female,63,Tinggi,3,Healthcare Representative,Tinggi,Married,7094,5747,3,Y,No,12,Sangat Baik,Rendah,80,0,10,0,Tinggi,7,7,1,7
549,28,1.0,Travel_Rarely,103,Research & Development,24,Sarjana,Life Sciences,1,Tinggi,Male,50,Sedang,1,Laboratory Technician,Tinggi,Single,2028,12947,5,Y,Yes,14,Sangat Baik,Sedang,80,0,6,4,Tinggi,4,2,0,3
550,26,1.0,Travel_Frequently,575,Research & Development,3,Di bawah perguruan tinggi,Technical Degree,1,Tinggi,Male,73,Tinggi,1,Research Scientist,Rendah,Single,3102,6582,0,Y,No,22,Luar Biasa,Tinggi,80,0,7,2,Tinggi,6,4,0,4
551,31,0.0,Non-Travel,1188,Sales,20,Perguruan tinggi,Marketing,1,Sangat Tinggi,Female,45,Tinggi,2,Sales Executive,Tinggi,Married,6932,24406,1,Y,No,13,Sangat Baik,Sangat Tinggi,80,1,9,2,Sedang,9,8,0,0
552,40,0.0,Non-Travel,1094,Sales,28,Sarjana,Other,1,Tinggi,Male,58,Rendah,3,Sales Executive,Rendah,Divorced,10932,11373,3,Y,No,15,Sangat Baik,Tinggi,80,1,20,2,Tinggi,1,0,0,1
553,27,0.0,Travel_Rarely,1134,Research & Development,16,Magister,Technical Degree,1,Tinggi,Female,37,Tinggi,1,Laboratory Technician,Sedang,Married,2811,12086,9,Y,No,14,Sangat Baik,Sedang,80,1,4,2,Tinggi,2,2,2,2
554,50,0.0,Travel_Frequently,1115,Research & Development,1,Sarjana,Life Sciences,1,Rendah,Female,73,Tinggi,5,Research Director,Sedang,Married,18172,9755,3,Y,Yes,19,Sangat Baik,Rendah,80,0,28,1,Sedang,8,3,0,7
556,33,1.0,Travel_Rarely,1277,Research & Development,15,Di bawah perguruan tinggi,Medical,1,Sedang,Male,56,Tinggi,3,Manager,Tinggi,Married,13610,24619,7,Y,Yes,12,Sangat Baik,Sangat Tinggi,80,0,15,2,Sangat Tinggi,7,6,7,7
557,46,0.0,Travel_Frequently,1034,Research & Development,18,Di bawah perguruan tinggi,Medical,1,Rendah,Female,86,Tinggi,3,Healthcare Representative,Tinggi,Married,10527,8984,5,Y,No,11,Sangat Baik,Sangat Tinggi,80,0,28,3,Sedang,2,2,1,2
558,33,1.0,Travel_Rarely,1017,Research & Development,25,Sarjana,Medical,1,Rendah,Male,55,Sedang,1,Research Scientist,Sedang,Single,2313,2993,4,Y,Yes,20,Luar Biasa,Sedang,80,0,5,0,Tinggi,2,2,2,2
559,37,0.0,Travel_Rarely,397,Research & Development,7,Magister,Medical,1,Rendah,Male,30,Tinggi,3,Research Director,Tinggi,Single,13664,25258,4,Y,No,13,Sangat Baik,Rendah,80,0,16,3,Sangat Tinggi,5,2,0,2
561,26,0.0,Travel_Rarely,775,Sales,29,Perguruan tinggi,Medical,1,Rendah,Male,45,Tinggi,2,Sales Executive,Tinggi,Divorced,4306,4267,5,Y,No,12,Sangat Baik,Rendah,80,2,8,5,Tinggi,0,0,0,0
563,50,0.0,Travel_Rarely,854,Sales,1,Magister,Medical,1,Sangat Tinggi,Female,68,Tinggi,5,Manager,Sangat Tinggi,Divorced,19517,24118,3,Y,No,11,Sangat Baik,Tinggi,80,1,32,3,Sedang,7,0,0,6
565,58,1.0,Travel_Rarely,601,Research & Development,7,Magister,Medical,1,Tinggi,Female,53,Sedang,3,Manufacturing Director,Rendah,Married,10008,12023,7,Y,Yes,14,Sangat Baik,Sangat Tinggi,80,0,31,0,Sedang,10,9,5,9
566,31,0.0,Travel_Rarely,329,Research & Development,1,Perguruan tinggi,Life Sciences,1,Sangat Tinggi,Male,98,Sedang,1,Laboratory Technician,Rendah,Married,2218,16193,1,Y,No,12,Sangat Baik,Tinggi,80,1,4,3,Tinggi,4,2,3,2
567,26,0.0,Travel_Frequently,921,Research & Development,1,Di bawah perguruan tinggi,Medical,1,Rendah,Female,66,Sedang,1,Research Scientist,Tinggi,Divorced,2007,25265,1,Y,No,13,Sangat Baik,Tinggi,80,2,5,5,Tinggi,5,3,1,3
568,30,1.0,Travel_Frequently,464,Research & Development,4,Sarjana,Technical Degree,1,Tinggi,Male,40,Tinggi,1,Research Scientist,Sangat Tinggi,Single,2285,3427,9,Y,Yes,23,Luar Biasa,Tinggi,80,0,3,4,Tinggi,1,0,0,0
570,33,0.0,Travel_Frequently,430,Sales,7,Sarjana,Medical,1,Sangat Tinggi,Male,54,Tinggi,2,Sales Executive,Rendah,Married,4373,17456,0,Y,No,14,Sangat Baik,Rendah,80,2,5,2,Tinggi,4,3,0,3
572,59,0.0,Travel_Rarely,1089,Sales,1,Perguruan tinggi,Technical Degree,1,Sedang,Male,66,Tinggi,3,Manager,Sangat Tinggi,Married,11904,11038,3,Y,Yes,14,Sangat Baik,Tinggi,80,1,14,1,Rendah,6,4,0,4
573,45,0.0,Travel_Rarely,1385,Research & Development,20,Perguruan tinggi,Medical,1,Tinggi,Male,79,Tinggi,4,Healthcare Representative,Sangat Tinggi,Married,13496,7501,0,Y,Yes,14,Sangat Baik,Sedang,80,0,21,2,Tinggi,20,7,4,10
576,58,0.0,Travel_Rarely,1272,Research & Development,5,Sarjana,Technical Degree,1,Tinggi,Female,37,Sedang,3,Healthcare Representative,Sedang,Divorced,10552,9255,2,Y,Yes,13,Sangat Baik,Sangat Tinggi,80,1,24,3,Tinggi,6,0,0,4
577,28,0.0,Travel_Rarely,440,Research & Development,21,Sarjana,Medical,1,Tinggi,Male,42,Tinggi,1,Research Scientist,Sangat Tinggi,Married,2713,6672,1,Y,No,11,Sangat Baik,Tinggi,80,1,5,2,Rendah,5,2,0,2
578,30,0.0,Travel_Rarely,852,Sales,10,Sarjana,Marketing,1,Tinggi,Male,72,Sedang,2,Sales Executive,Tinggi,Married,6578,2706,1,Y,No,18,Sangat Baik,Rendah,80,1,10,3,Tinggi,10,3,1,4
579,46,0.0,Travel_Frequently,1211,Sales,5,Magister,Marketing,1,Rendah,Male,98,Tinggi,2,Sales Executive,Sangat Tinggi,Single,5772,20445,4,Y,Yes,21,Luar Biasa,Tinggi,80,0,14,4,Tinggi,9,6,0,8
580,31,1.0,Travel_Frequently,1060,Sales,1,Sarjana,Life Sciences,1,Sangat Tinggi,Female,54,Tinggi,1,Sales Representative,Sedang,Single,2302,8319,1,Y,Yes,11,Sangat Baik,Rendah,80,0,3,2,Sangat Tinggi,3,2,2,2
581,31,1.0,Travel_Rarely,202,Research & Development,8,Sarjana,Life Sciences,1,Rendah,Female,34,Sedang,1,Research Scientist,Sedang,Single,1261,22262,1,Y,No,12,Sangat Baik,Tinggi,80,0,1,3,Sangat Tinggi,1,0,0,0
582,22,0.0,Travel_Rarely,1256,Research & Development,19,Di bawah perguruan tinggi,Medical,1,Tinggi,Male,80,Tinggi,1,Research Scientist,Sangat Tinggi,Married,2323,11992,1,Y,No,24,Luar Biasa,Rendah,80,2,2,6,Tinggi,2,2,2,2
583,22,0.0,Non-Travel,1123,Research & Development,16,Perguruan tinggi,Medical,1,Sangat Tinggi,Male,96,Sangat Tinggi,1,Laboratory Technician,Sangat Tinggi,Divorced,2935,7324,1,Y,Yes,13,Sangat Baik,Sedang,80,2,1,2,Sedang,1,0,0,0
584,36,0.0,Travel_Rarely,852,Research & Development,5,Magister,Life Sciences,1,Sedang,Female,82,Sedang,1,Research Scientist,Rendah,Married,3419,13072,9,Y,Yes,14,Sangat Baik,Sangat Tinggi,80,1,6,3,Sangat Tinggi,1,1,0,0
585,43,0.0,Travel_Frequently,185,Research & Development,10,Magister,Life Sciences,1,Tinggi,Female,33,Tinggi,1,Laboratory Technician,Sangat Tinggi,Single,2455,10675,0,Y,No,19,Sangat Baik,Rendah,80,0,9,5,Tinggi,8,7,1,7
586,35,1.0,Travel_Frequently,130,Research & Development,25,Magister,Life Sciences,1,Sangat Tinggi,Female,96,Tinggi,1,Research Scientist,Sedang,Divorced,2022,16612,1,Y,Yes,19,Sangat Baik,Rendah,80,1,10,3,Sedang,10,2,7,8
587,60,0.0,Travel_Frequently,1499,Sales,28,Sarjana,Marketing,1,Tinggi,Female,80,Sedang,3,Sales Executive,Rendah,Married,10266,2845,4,Y,No,19,Sangat Baik,Sangat Tinggi,80,0,22,5,Sangat Tinggi,18,13,13,11
588,34,0.0,Travel_Rarely,131,Sales,2,Sarjana,Marketing,1,Tinggi,Female,86,Tinggi,2,Sales Executive,Rendah,Single,4538,6039,0,Y,Yes,12,Sangat Baik,Sangat Tinggi,80,0,4,3,Tinggi,3,2,0,2
589,39,1.0,Travel_Rarely,1122,Research & Development,6,Sarjana,Medical,1,Sangat Tinggi,Male,70,Tinggi,1,Laboratory Technician,Rendah,Married,2404,4303,7,Y,Yes,21,Luar Biasa,Sangat Tinggi,80,0,8,2,Rendah,2,2,2,2
590,38,0.0,Travel_Rarely,770,Sales,10,Magister,Marketing,1,Tinggi,Male,73,Sedang,3,Sales Executive,Tinggi,Divorced,8740,5569,0,Y,Yes,14,Sangat Baik,Sedang,80,2,9,2,Tinggi,8,7,2,7
593,33,1.0,Travel_Rarely,587,Research & Development,10,Di bawah perguruan tinggi,Medical,1,Rendah,Male,38,Rendah,1,Laboratory Technician,Sangat Tinggi,Divorced,3408,6705,7,Y,No,13,Sangat Baik,Rendah,80,3,8,2,Tinggi,4,3,1,3
594,25,0.0,Travel_Rarely,891,Sales,4,Perguruan tinggi,Life Sciences,1,Sedang,Female,99,Sedang,2,Sales Executive,Sangat Tinggi,Single,4487,12090,1,Y,Yes,11,Sangat Baik,Sedang,80,0,5,3,Tinggi,5,4,1,3
595,49,0.0,Travel_Rarely,1495,Research & Development,5,Magister,Technical Degree,1,Rendah,Male,96,Tinggi,2,Healthcare Representative,Tinggi,Married,6651,21534,2,Y,No,14,Sangat Baik,Sedang,80,1,20,0,Sedang,3,2,1,2
597,45,0.0,Travel_Rarely,788,Human Resources,24,Magister,Medical,1,Sedang,Male,36,Tinggi,1,Human Resources,Sedang,Single,2177,8318,1,Y,No,16,Sangat Baik,Rendah,80,0,6,3,Tinggi,6,3,0,4
598,43,0.0,Travel_Rarely,982,Research & Development,12,Sarjana,Life Sciences,1,Rendah,Male,59,Sedang,4,Research Director,Sedang,Divorced,14336,4345,1,Y,No,11,Sangat Baik,Tinggi,80,1,25,3,Tinggi,25,10,3,9
599,34,0.0,Travel_Frequently,829,Research & Development,15,Sarjana,Medical,1,Sedang,Male,71,Tinggi,4,Research Director,Rendah,Divorced,17007,11929,7,Y,No,14,Sangat Baik,Sangat Tinggi,80,2,16,3,Sedang,14,8,6,9
601,34,0.0,Travel_Rarely,1333,Sales,10,Magister,Life Sciences,1,Tinggi,Female,87,Tinggi,1,Sales Representative,Tinggi,Married,2220,18410,1,Y,Yes,19,Sangat Baik,Sangat Tinggi,80,1,1,2,Tinggi,1,1,0,0
602,23,0.0,Travel_Rarely,310,Research & Development,10,Di bawah perguruan tinggi,Medical,1,Rendah,Male,79,Sangat Tinggi,1,Research Scientist,Tinggi,Single,3505,19630,1,Y,No,18,Sangat Baik,Sangat Tinggi,80,0,2,3,Tinggi,2,2,0,2
603,37,0.0,Travel_Rarely,571,Research & Development,10,Di bawah perguruan tinggi,Life Sciences,1,Sangat Tinggi,Female,82,Tinggi,1,Research Scientist,Rendah,Divorced,2782,19905,0,Y,Yes,13,Sangat Baik,Sedang,80,2,6,3,Sedang,5,3,4,3
604,35,0.0,Travel_Rarely,384,Sales,8,Magister,Life Sciences,1,Rendah,Female,72,Tinggi,1,Sales Representative,Sangat Tinggi,Married,2572,20317,1,Y,No,16,Sangat Baik,Sedang,80,1,3,1,Sedang,3,2,0,2
605,36,1.0,Travel_Rarely,530,Sales,3,Di bawah perguruan tinggi,Life Sciences,1,Tinggi,Male,51,Sedang,3,Sales Executive,Sangat Tinggi,Married,10325,5518,1,Y,Yes,11,Sangat Baik,Rendah,80,1,16,6,Tinggi,16,7,3,7
606,23,0.0,Travel_Rarely,1309,Research & Development,26,Di bawah perguruan tinggi,Life Sciences,1,Tinggi,Male,83,Tinggi,1,Research Scientist,Sangat Tinggi,Divorced,2904,16092,1,Y,No,12,Sangat Baik,Tinggi,80,2,4,2,Sedang,4,2,0,2
607,25,0.0,Travel_Rarely,883,Sales,26,Di bawah perguruan tinggi,Medical,1,Tinggi,Female,32,Tinggi,2,Sales Executive,Sangat Tinggi,Single,6180,22807,1,Y,No,23,Luar Biasa,Sedang,80,0,6,5,Sedang,6,5,1,4
609,43,0.0,Non-Travel,1344,Research & Development,7,Sarjana,Medical,1,Sangat Tinggi,Male,37,Sangat Tinggi,1,Research Scientist,Sangat Tinggi,Divorced,2089,5228,4,Y,No,14,Sangat Baik,Sangat Tinggi,80,3,7,3,Sangat Tinggi,5,4,2,2
610,41,1.0,Travel_Rarely,1085,Research & Development,2,Magister,Life Sciences,1,Sedang,Female,57,Rendah,1,Laboratory Technician,Sangat Tinggi,Divorced,2778,17725,4,Y,Yes,13,Sangat Baik,Tinggi,80,1,10,1,Sedang,7,7,1,0
611,25,0.0,Travel_Rarely,1356,Sales,10,Magister,Life Sciences,1,Tinggi,Male,57,Tinggi,2,Sales Executive,Sangat Tinggi,Single,4950,20623,0,Y,No,14,Sangat Baik,Sedang,80,0,5,4,Tinggi,4,3,1,1
613,52,0.0,Travel_Rarely,1490,Research & Development,4,Perguruan tinggi,Life Sciences,1,Sangat Tinggi,Female,30,Tinggi,4,Manager,Sangat Tinggi,Married,16555,10310,2,Y,No,13,Sangat Baik,Sangat Tinggi,80,0,31,2,Rendah,5,2,1,4
614,36,0.0,Travel_Frequently,541,Sales,3,Magister,Medical,1,Rendah,Male,48,Sedang,3,Sales Executive,Sangat Tinggi,Married,9699,7246,4,Y,No,11,Sangat Baik,Rendah,80,1,16,2,Tinggi,13,9,1,12
617,26,0.0,Travel_Rarely,1066,Research & Development,2,Perguruan tinggi,Medical,1,Sangat Tinggi,Male,32,Sangat Tinggi,2,Manufacturing Director,Sangat Tinggi,Married,5472,3334,1,Y,No,12,Sangat Baik,Sedang,80,0,8,2,Tinggi,8,7,1,3
618,56,0.0,Travel_Frequently,1240,Research & Development,9,Sarjana,Medical,1,Rendah,Female,63,Tinggi,1,Research Scientist,Tinggi,Married,2942,12154,2,Y,No,19,Sangat Baik,Sedang,80,1,18,4,Tinggi,5,4,0,3
619,34,0.0,Travel_Frequently,878,Research & Development,10,Magister,Medical,1,Sangat Tinggi,Male,43,Tinggi,1,Research Scientist,Tinggi,Divorced,3815,5972,1,Y,Yes,17,Sangat Baik,Sangat Tinggi,80,1,5,4,Sangat Tinggi,5,3,2,0
620,38,0.0,Travel_Rarely,395,Sales,9,Sarjana,Marketing,1,Sedang,Male,98,Sedang,1,Sales Representative,Sedang,Married,2899,12102,0,Y,No,19,Sangat Baik,Sangat Tinggi,80,1,3,3,Tinggi,2,2,1,2
621,36,0.0,Travel_Rarely,1403,Research & Development,6,Sarjana,Life Sciences,1,Sangat Tinggi,Male,47,Tinggi,1,Laboratory Technician,Sangat Tinggi,Married,3210,20251,0,Y,No,11,Sangat Baik,Tinggi,80,1,16,4,Tinggi,15,13,10,11
623,26,0.0,Travel_Rarely,192,Research & Development,1,Perguruan tinggi,Medical,1,Rendah,Male,59,Sedang,1,Laboratory Technician,Rendah,Married,3955,11141,1,Y,No,16,Sangat Baik,Rendah,80,2,6,2,Tinggi,5,3,1,3
626,29,1.0,Travel_Rarely,408,Sales,23,Di bawah perguruan tinggi,Life Sciences,1,Sangat Tinggi,Female,45,Sedang,3,Sales Executive,Rendah,Married,7336,11162,1,Y,No,13,Sangat Baik,Rendah,80,1,11,3,Rendah,11,8,3,10
627,27,0.0,Travel_Rarely,1157,Research & Development,17,Sarjana,Technical Degree,1,Tinggi,Male,51,Tinggi,1,Research Scientist,Sedang,Married,3058,13364,0,Y,Yes,16,Sangat Baik,Sangat Tinggi,80,1,6,3,Sedang,5,2,1,1
628,31,1.0,Travel_Frequently,667,Sales,1,Magister,Life Sciences,1,Sedang,Female,50,Rendah,1,Sales Representative,Tinggi,Single,1359,16154,1,Y,No,12,Sangat Baik,Sedang,80,0,1,3,Tinggi,1,0,0,0
629,43,0.0,Travel_Frequently,775,Sales,15,Sarjana,Life Sciences,1,Sangat Tinggi,Male,47,Sedang,2,Sales Executive,Sangat Tinggi,Married,6804,23683,3,Y,No,18,Sangat Baik,Tinggi,80,1,7,5,Tinggi,2,2,2,2
631,36,0.0,Non-Travel,1434,Sales,8,Magister,Life Sciences,1,Rendah,Male,76,Sedang,3,Sales Executive,Rendah,Single,7587,14229,1,Y,No,15,Sangat Baik,Sedang,80,0,10,1,Tinggi,10,7,0,9
632,40,0.0,Travel_Rarely,329,Research & Development,1,Magister,Life Sciences,1,Sedang,Male,88,Tinggi,1,Laboratory Technician,Sedang,Married,2387,6762,3,Y,No,22,Luar Biasa,Tinggi,80,1,7,3,Tinggi,4,2,0,3
633,22,0.0,Travel_Rarely,594,Research & Development,2,Di bawah perguruan tinggi,Technical Degree,1,Tinggi,Male,100,Tinggi,1,Laboratory Technician,Sangat Tinggi,Married,2523,19299,0,Y,No,14,Sangat Baik,Tinggi,80,1,3,2,Tinggi,2,1,2,1
634,26,0.0,Travel_Rarely,1384,Research & Development,3,Magister,Medical,1,Rendah,Male,82,Sangat Tinggi,1,Laboratory Technician,Sangat Tinggi,Married,4420,13421,1,Y,No,22,Luar Biasa,Sedang,80,1,8,2,Tinggi,8,7,0,7
635,31,0.0,Travel_Rarely,1232,Research & Development,7,Magister,Medical,1,Tinggi,Female,39,Tinggi,3,Manufacturing Director,Sangat Tinggi,Single,7143,25713,1,Y,Yes,14,Sangat Baik,Tinggi,80,0,11,2,Sedang,11,9,4,10
637,52,1.0,Travel_Rarely,1030,Sales,5,Sarjana,Life Sciences,1,Sedang,Male,64,Tinggi,3,Sales Executive,Sedang,Single,8446,21534,9,Y,Yes,19,Sangat Baik,Tinggi,80,0,10,2,Sedang,8,7,7,7
638,28,0.0,Travel_Rarely,1158,Research & Development,9,Sarjana,Medical,1,Sangat Tinggi,Male,94,Tinggi,1,Research Scientist,Sangat Tinggi,Married,2070,2613,1,Y,No,23,Luar Biasa,Sangat Tinggi,80,1,5,3,Sedang,5,2,0,4
639,37,0.0,Travel_Rarely,1439,Research & Development,4,Di bawah perguruan tinggi,Life Sciences,1,Tinggi,Male,54,Tinggi,1,Research Scientist,Tinggi,Married,2996,5182,7,Y,Yes,15,Sangat Baik,Sangat Tinggi,80,0,8,2,Tinggi,6,4,1,3
645,42,0.0,Travel_Rarely,188,Research & Development,29,Sarjana,Medical,1,Sedang,Male,56,Rendah,2,Laboratory Technician,Sangat Tinggi,Single,4272,9558,4,Y,No,19,Sangat Baik,Rendah,80,0,16,3,Tinggi,1,0,0,0
646,44,0.0,Non-Travel,111,Research & Development,17,Sarjana,Life Sciences,1,Sangat Tinggi,Male,74,Rendah,1,Research Scientist,Tinggi,Single,2290,4279,2,Y,No,13,Sangat Baik,Sangat Tinggi,80,0,6,3,Tinggi,0,0,0,0
647,28,0.0,Travel_Rarely,1144,Sales,10,Di bawah perguruan tinggi,Medical,1,Sangat Tinggi,Male,74,Tinggi,1,Sales Representative,Sedang,Married,1052,23384,1,Y,No,22,Luar Biasa,Sedang,80,0,1,5,Tinggi,1,0,0,0
649,31,0.0,Travel_Rarely,1332,Research & Development,11,Perguruan tinggi,Medical,1,Tinggi,Male,80,Tinggi,2,Healthcare Representative,Rendah,Married,6833,17089,1,Y,Yes,12,Sangat Baik,Sangat Tinggi,80,0,6,2,Sedang,6,5,0,1
651,19,1.0,Travel_Rarely,303,Research & Development,2,Sarjana,Life Sciences,1,Sedang,Male,47,Sedang,1,Laboratory Technician,Sangat Tinggi,Single,1102,9241,1,Y,No,22,Luar Biasa,Tinggi,80,0,1,3,Sedang,1,0,1,0
652,37,1.0,Travel_Rarely,1373,Research & Development,2,Perguruan tinggi,Other,1,Sangat Tinggi,Male,92,Sedang,1,Laboratory Technician,Tinggi,Single,2090,2396,6,Y,Yes,15,Sangat Baik,Sedang,80,0,7,3,Tinggi,0,0,0,0
653,45,0.0,Travel_Rarely,252,Research & Development,2,Sarjana,Life Sciences,1,Sedang,Female,95,Sedang,1,Research Scientist,Tinggi,Single,2274,6153,1,Y,No,14,Sangat Baik,Sangat Tinggi,80,0,1,3,Tinggi,1,0,0,0
654,50,0.0,Travel_Rarely,804,Research & Development,9,Sarjana,Life Sciences,1,Rendah,Male,64,Tinggi,1,Laboratory Technician,Sangat Tinggi,Married,2380,20165,4,Y,No,18,Sangat Baik,Sedang,80,0,8,5,Tinggi,1,0,0,0
655,51,0.0,Travel_Frequently,1456,Research & Development,1,Magister,Medical,1,Rendah,Female,30,Sedang,3,Healthcare Representative,Rendah,Single,7484,25796,3,Y,No,20,Luar Biasa,Tinggi,80,0,23,1,Sedang,13,12,12,8
656,42,0.0,Travel_Rarely,603,Research & Development,7,Magister,Medical,1,Sedang,Female,78,Sangat Tinggi,2,Research Scientist,Sedang,Married,2372,5628,6,Y,Yes,16,Sangat Baik,Sangat Tinggi,80,0,18,2,Tinggi,1,0,0,0
657,32,0.0,Travel_Rarely,1093,Sales,6,Magister,Medical,1,Sedang,Male,87,Tinggi,2,Sales Executive,Tinggi,Single,5010,24301,1,Y,No,16,Sangat Baik,Rendah,80,0,12,0,Tinggi,11,8,5,7
658,32,0.0,Travel_Frequently,689,Sales,9,Perguruan tinggi,Medical,1,Sangat Tinggi,Male,35,Rendah,2,Sales Executive,Sangat Tinggi,Divorced,4668,22812,0,Y,No,17,Sangat Baik,Sangat Tinggi,80,3,9,2,Sangat Tinggi,8,7,0,7
659,32,0.0,Travel_Rarely,827,Research & Development,1,Di bawah perguruan tinggi,Life Sciences,1,Sangat Tinggi,Male,71,Tinggi,1,Research Scientist,Rendah,Single,2956,15178,1,Y,No,13,Sangat Baik,Sangat Tinggi,80,0,1,2,Tinggi,1,0,0,0
